,model_arch,train_type,layer,image,pred
0,cornet_z_sl,imagenet_oneface,decoder,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n04127249/n04127249_2964.JPEG,2.1347106823757856e-07
1,cornet_z_sl,imagenet_oneface,decoder,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n04591713/n04591713_644.JPEG,1.9857898247011176e-07
2,cornet_z_sl,imagenet_oneface,decoder,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n04525305/n04525305_16960.JPEG,1.9382143293449143e-07
3,cornet_z_sl,imagenet_oneface,decoder,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n04380533/n04380533_4488.JPEG,1.8994860958785258e-07
4,cornet_z_sl,imagenet_oneface,decoder,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n03467068/n03467068_15020.JPEG,1.890665304957487e-07
5,cornet_z_sl,imagenet_oneface,decoder,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n03782006/n03782006_35450.JPEG,1.888399568420217e-07
6,cornet_z_sl,imagenet_oneface,decoder,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n03637318/n03637318_826.JPEG,1.8883608505215928e-07
7,cornet_z_sl,imagenet_oneface,decoder,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n04380533/n04380533_3978.JPEG,1.8859806341530075e-07
8,cornet_z_sl,imagenet_oneface,decoder,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n04550184/n04550184_29236.JPEG,1.8761573263689634e-07
9,cornet_z_sl,imagenet_oneface,decoder,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n04548280/n04548280_4542.JPEG,1.8728104605400566e-07
