,model_arch,train_type,layer,image,pred
0,cornet_z_sl,imagenet_vggface,pIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n03657121/n03657121_15806.JPEG,6.049589704463286e-08
1,cornet_z_sl,imagenet_vggface,pIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n04074963/n04074963_33120.JPEG,6.049103970059815e-08
2,cornet_z_sl,imagenet_vggface,pIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n03633091/n03633091_12655.JPEG,6.047722338318134e-08
3,cornet_z_sl,imagenet_vggface,pIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n03958227/n03958227_41.JPEG,6.046693647823455e-08
4,cornet_z_sl,imagenet_vggface,pIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n03840681/n03840681_4911.JPEG,6.045712566715972e-08
5,cornet_z_sl,imagenet_vggface,pIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n03595614/n03595614_36093.JPEG,6.043836126081915e-08
6,cornet_z_sl,imagenet_vggface,pIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n03938244/n03938244_15335.JPEG,6.042884473474729e-08
7,cornet_z_sl,imagenet_vggface,pIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n000266/0504_01.jpg,6.042766497803689e-08
8,cornet_z_sl,imagenet_vggface,pIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n04252225/n04252225_15793.JPEG,6.04241253334612e-08
9,cornet_z_sl,imagenet_vggface,pIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n000377/0123_01.jpg,6.041782560381566e-08
