,model_arch,train_type,layer,image,pred
0,cornet_z_sl,imagenet_oneface,V2,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n03786901/n03786901_12174.JPEG,2.227261906988394e-07
1,cornet_z_sl,imagenet_oneface,V2,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n04254777/n04254777_17354.JPEG,2.2164328855998416e-07
2,cornet_z_sl,imagenet_oneface,V2,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n04371430/n04371430_14390.JPEG,2.1806582781164213e-07
3,cornet_z_sl,imagenet_oneface,V2,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n04557648/n04557648_2002.JPEG,2.172675307745236e-07
4,cornet_z_sl,imagenet_oneface,V2,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n04133789/n04133789_9805.JPEG,2.153065495970277e-07
5,cornet_z_sl,imagenet_oneface,V2,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n03042490/n03042490_7731.JPEG,2.1398039307054626e-07
6,cornet_z_sl,imagenet_oneface,V2,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n04204238/n04204238_686.JPEG,2.129344189689858e-07
7,cornet_z_sl,imagenet_oneface,V2,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n04254777/n04254777_15660.JPEG,2.0816457707581997e-07
8,cornet_z_sl,imagenet_oneface,V2,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n03498962/n03498962_3375.JPEG,2.0789995863015613e-07
9,cornet_z_sl,imagenet_oneface,V2,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n02910353/n02910353_12428.JPEG,2.075259051157e-07
