,model_arch,train_type,layer,image,pred
0,cornet_z_sl,random,pIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n04483307/n04483307_10890.JPEG,8.041925299901873e-08
1,cornet_z_sl,random,pIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n03804744/n03804744_30084.JPEG,7.946819715523818e-08
2,cornet_z_sl,random,pIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n03207941/n03207941_12465.JPEG,7.848752455863207e-08
3,cornet_z_sl,random,pIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n04344873/n04344873_40453.JPEG,7.83998348077684e-08
4,cornet_z_sl,random,pIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n000049/0291_01.jpg,7.760274782080568e-08
5,cornet_z_sl,random,pIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n03255030/n03255030_12284.JPEG,7.6823060900296e-08
6,cornet_z_sl,random,pIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n03788365/n03788365_7579.JPEG,7.61549938240873e-08
7,cornet_z_sl,random,pIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n04004767/n04004767_5425.JPEG,7.613442156613967e-08
8,cornet_z_sl,random,pIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n04074963/n04074963_9737.JPEG,7.582811305370617e-08
9,cornet_z_sl,random,pIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n03271574/n03271574_1760.JPEG,7.553622816331465e-08
