,model_arch,train_type,layer,image,pred
0,cornet_z_sl,vggface,decoder,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n04442312/n04442312_4605.JPEG,4.588520425686395e-08
1,cornet_z_sl,vggface,decoder,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n000610/0163_01.jpg,4.514877793028643e-08
2,cornet_z_sl,vggface,decoder,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n03207743/n03207743_11134.JPEG,4.406014709102493e-08
3,cornet_z_sl,vggface,decoder,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n04599235/n04599235_18963.JPEG,4.3834141492073497e-08
4,cornet_z_sl,vggface,decoder,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n03775071/n03775071_15736.JPEG,4.370639870920696e-08
5,cornet_z_sl,vggface,decoder,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n06596364/n06596364_13856.JPEG,4.265113701488239e-08
6,cornet_z_sl,vggface,decoder,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n03998194/n03998194_7210.JPEG,4.1835979632133656e-08
7,cornet_z_sl,vggface,decoder,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n03207743/n03207743_19922.JPEG,4.182666153427724e-08
8,cornet_z_sl,vggface,decoder,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n000478/0426_02.jpg,4.163879670278745e-08
9,cornet_z_sl,vggface,decoder,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n04599235/n04599235_11707.JPEG,4.1616205214072115e-08
