,model_arch,train_type,layer,image,pred
0,cornet_z_sl,imagenet_noface,V2,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n02865351/n02865351_18656.JPEG,1.8663124885005844e-07
1,cornet_z_sl,imagenet_noface,V2,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n02966687/n02966687_15064.JPEG,1.8203097568858579e-07
2,cornet_z_sl,imagenet_noface,V2,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n000551/0139_01.jpg,1.8143231730099805e-07
3,cornet_z_sl,imagenet_noface,V2,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n02978881/n02978881_10818.JPEG,1.7981682990678394e-07
4,cornet_z_sl,imagenet_noface,V2,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n03028079/n03028079_29556.JPEG,1.7830865394932917e-07
5,cornet_z_sl,imagenet_noface,V2,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n03146219/n03146219_1761.JPEG,1.7628207994397096e-07
6,cornet_z_sl,imagenet_noface,V2,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n07920052/n07920052_7750.JPEG,1.745375859018858e-07
7,cornet_z_sl,imagenet_noface,V2,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n02930766/n02930766_19501.JPEG,1.7345848881913252e-07
8,cornet_z_sl,imagenet_noface,V2,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n07717556/n07717556_10059.JPEG,1.7317831128838595e-07
9,cornet_z_sl,imagenet_noface,V2,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n07717556/n07717556_14167.JPEG,1.7159222665105215e-07
