,model_arch,train_type,layer,image,pred
0,cornet_z_sl,imagenet_vggface,aIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n000002/0004_01.jpg,7.179197171732584e-08
1,cornet_z_sl,imagenet_vggface,aIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n000002/0011_01.jpg,7.179197171732584e-08
2,cornet_z_sl,imagenet_vggface,aIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n000002/0015_01.jpg,7.179197171732584e-08
3,cornet_z_sl,imagenet_vggface,aIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n000002/0018_02.jpg,7.179197171732584e-08
4,cornet_z_sl,imagenet_vggface,aIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n000002/0021_01.jpg,7.179197171732584e-08
5,cornet_z_sl,imagenet_vggface,aIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n000002/0025_01.jpg,7.179197171732584e-08
6,cornet_z_sl,imagenet_vggface,aIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n000002/0031_01.jpg,7.179197171732584e-08
7,cornet_z_sl,imagenet_vggface,aIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n000002/0031_06.jpg,7.179197171732584e-08
8,cornet_z_sl,imagenet_vggface,aIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n000002/0033_01.jpg,7.179197171732584e-08
9,cornet_z_sl,imagenet_vggface,aIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n000002/0038_01.jpg,7.179197171732584e-08
