,model_arch,train_type,layer,image,pred
0,cornet_z_sl,imagenet_vggface,decoder,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n03775071/n03775071_10773.JPEG,2.5861927843594943e-07
1,cornet_z_sl,imagenet_vggface,decoder,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n03775071/n03775071_4010.JPEG,2.494190331825732e-07
2,cornet_z_sl,imagenet_vggface,decoder,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n12144580/n12144580_16604.JPEG,2.415410893979629e-07
3,cornet_z_sl,imagenet_vggface,decoder,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n12985857/n12985857_90.JPEG,2.331205100370722e-07
4,cornet_z_sl,imagenet_vggface,decoder,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n03775071/n03775071_3763.JPEG,2.3276914849200752e-07
5,cornet_z_sl,imagenet_vggface,decoder,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n04505470/n04505470_1484.JPEG,2.3219437809367217e-07
6,cornet_z_sl,imagenet_vggface,decoder,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n04254777/n04254777_12991.JPEG,2.3020318710930558e-07
7,cornet_z_sl,imagenet_vggface,decoder,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n04127249/n04127249_4734.JPEG,2.2863254470175848e-07
8,cornet_z_sl,imagenet_vggface,decoder,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n03207743/n03207743_3352.JPEG,2.2836933096694918e-07
9,cornet_z_sl,imagenet_vggface,decoder,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n04606251/n04606251_7428.JPEG,2.2749063703725803e-07
