,model_arch,train_type,layer,image,pred
0,cornet_z_sl,vggface,V1,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n000234/0216_01.jpg,2.819390373911883e-16
1,cornet_z_sl,vggface,V1,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n000142/0167_01.jpg,2.774819847440169e-16
2,cornet_z_sl,vggface,V1,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n000062/0085_01.jpg,2.7730728492854223e-16
3,cornet_z_sl,vggface,V1,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n03710193/n03710193_1091.JPEG,2.765515417810195e-16
4,cornet_z_sl,vggface,V1,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n000442/0020_01.jpg,2.7498992648626164e-16
5,cornet_z_sl,vggface,V1,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n03207941/n03207941_8944.JPEG,2.736272243964537e-16
6,cornet_z_sl,vggface,V1,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n000528/0045_01.jpg,2.731316133072928e-16
7,cornet_z_sl,vggface,V1,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n000043/0013_01.jpg,2.71675848210978e-16
8,cornet_z_sl,vggface,V1,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n000314/0085_01.jpg,2.715081485954544e-16
9,cornet_z_sl,vggface,V1,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n000017/0091_01.jpg,2.6991325986492925e-16
