,model_arch,train_type,layer,image,pred
0,cornet_z_sl,imagenet_vggface,V2,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n02793495/n02793495_12207.JPEG,8.88369386781668e-08
1,cornet_z_sl,imagenet_vggface,V2,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n07802026/n07802026_7017.JPEG,8.508967352620615e-08
2,cornet_z_sl,imagenet_vggface,V2,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n03028079/n03028079_56526.JPEG,8.41265868593536e-08
3,cornet_z_sl,imagenet_vggface,V2,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n04467665/n04467665_69400.JPEG,8.204979208864067e-08
4,cornet_z_sl,imagenet_vggface,V2,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n04409515/n04409515_21193.JPEG,8.174367466747272e-08
5,cornet_z_sl,imagenet_vggface,V2,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n03220513/n03220513_14950.JPEG,8.156138558438941e-08
6,cornet_z_sl,imagenet_vggface,V2,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n09428293/n09428293_46182.JPEG,8.116622178399224e-08
7,cornet_z_sl,imagenet_vggface,V2,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n03956157/n03956157_27293.JPEG,8.109473583909862e-08
8,cornet_z_sl,imagenet_vggface,V2,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n03743016/n03743016_22355.JPEG,8.095901379740661e-08
9,cornet_z_sl,imagenet_vggface,V2,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n000380/0239_07.jpg,8.075337112189671e-08
