,model_arch,train_type,layer,image,pred
0,cornet_z_sl,imagenet_noface,pIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n04118776/n04118776_17417.JPEG,6.64805859872307e-08
1,cornet_z_sl,imagenet_noface,pIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n03873416/n03873416_25693.JPEG,6.64780855507491e-08
2,cornet_z_sl,imagenet_noface,pIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n03637318/n03637318_12209.JPEG,6.645022203884738e-08
3,cornet_z_sl,imagenet_noface,pIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n04179913/n04179913_14612.JPEG,6.644111679703032e-08
4,cornet_z_sl,imagenet_noface,pIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n02877765/n02877765_6901.JPEG,6.64357985512889e-08
5,cornet_z_sl,imagenet_noface,pIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n02988304/n02988304_426.JPEG,6.642121322117104e-08
6,cornet_z_sl,imagenet_noface,pIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n02930766/n02930766_1672.JPEG,6.641914652755643e-08
7,cornet_z_sl,imagenet_noface,pIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n03291819/n03291819_28594.JPEG,6.641503546071301e-08
8,cornet_z_sl,imagenet_noface,pIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n04557648/n04557648_2089.JPEG,6.641411952187973e-08
9,cornet_z_sl,imagenet_noface,pIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n03908618/n03908618_8655.JPEG,6.641087932508899e-08
