,model_arch,train_type,layer,image,pred
0,cornet_z_sl,imagenet_oneface,V1,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n03602883/n03602883_9302.JPEG,2.497403083478376e-16
1,cornet_z_sl,imagenet_oneface,V1,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n03637318/n03637318_6418.JPEG,2.4722339026461563e-16
2,cornet_z_sl,imagenet_oneface,V1,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n04254120/n04254120_2591.JPEG,2.393619455039445e-16
3,cornet_z_sl,imagenet_oneface,V1,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n04037443/n04037443_2810.JPEG,2.383253662437807e-16
4,cornet_z_sl,imagenet_oneface,V1,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n04392985/n04392985_200.JPEG,2.3818604212724153e-16
5,cornet_z_sl,imagenet_oneface,V1,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n000364/0274_01.jpg,2.367392732990613e-16
6,cornet_z_sl,imagenet_oneface,V1,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n000202/0443_01.jpg,2.3585118282267676e-16
7,cornet_z_sl,imagenet_oneface,V1,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n03404251/n03404251_2069.JPEG,2.3470174811871493e-16
8,cornet_z_sl,imagenet_oneface,V1,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n03908618/n03908618_3944.JPEG,2.328728358573834e-16
9,cornet_z_sl,imagenet_oneface,V1,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n02869837/n02869837_26813.JPEG,2.327134735081757e-16
