,model_arch,train_type,layer,image,pred
0,cornet_z_sl,vggface_oneobject,pIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n000540/0212_01.jpg,8.976991395613613e-08
1,cornet_z_sl,vggface_oneobject,pIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n000208/0008_02.jpg,8.455834983021543e-08
2,cornet_z_sl,vggface_oneobject,pIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n000309/0135_01.jpg,8.245407999337332e-08
3,cornet_z_sl,vggface_oneobject,pIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n000503/0021_01.jpg,8.169455500889056e-08
4,cornet_z_sl,vggface_oneobject,pIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n000478/0059_01.jpg,8.096812303429757e-08
5,cornet_z_sl,vggface_oneobject,pIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n000412/0151_02.jpg,8.08440546805583e-08
6,cornet_z_sl,vggface_oneobject,pIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n000494/0330_01.jpg,8.07460268129105e-08
7,cornet_z_sl,vggface_oneobject,pIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n000628/0161_01.jpg,7.845465390960741e-08
8,cornet_z_sl,vggface_oneobject,pIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n000292/0066_02.jpg,7.842601810654836e-08
9,cornet_z_sl,vggface_oneobject,pIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n000103/0226_01.jpg,7.728792871228631e-08
