,model_arch,train_type,layer,image,pred
0,cornet_z_sl,vggface,aIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n000447/0233_01.jpg,1.1991574599134116e-07
1,cornet_z_sl,vggface,aIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n04235860/n04235860_7823.JPEG,1.113509992601576e-07
2,cornet_z_sl,vggface,aIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n04557648/n04557648_11814.JPEG,1.1106252615023049e-07
3,cornet_z_sl,vggface,aIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n04344873/n04344873_2459.JPEG,1.0976299016196432e-07
4,cornet_z_sl,vggface,aIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n03095699/n03095699_2515.JPEG,1.08869307978176e-07
5,cornet_z_sl,vggface,aIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n06874185/n06874185_39970.JPEG,1.077967066360718e-07
6,cornet_z_sl,vggface,aIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n04296562/n04296562_10914.JPEG,1.054696481869162e-07
7,cornet_z_sl,vggface,aIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n03788195/n03788195_12286.JPEG,1.0522028080254472e-07
8,cornet_z_sl,vggface,aIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n03028079/n03028079_31653.JPEG,1.0472765102577495e-07
9,cornet_z_sl,vggface,aIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n000064/0222_01.jpg,1.0460641802863834e-07
