,model_arch,train_type,layer,image,pred
0,cornet_z_sl,random,V1,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n04252077/n04252077_2432.JPEG,1.8709098600259914e-07
1,cornet_z_sl,random,V1,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n03014705/n03014705_2787.JPEG,1.6922219412437045e-07
2,cornet_z_sl,random,V1,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n03658185/n03658185_168.JPEG,1.6250339152818523e-07
3,cornet_z_sl,random,V1,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n04562935/n04562935_2156.JPEG,1.597614343682279e-07
4,cornet_z_sl,random,V1,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n04532670/n04532670_10711.JPEG,1.5871395510564618e-07
5,cornet_z_sl,random,V1,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n03792972/n03792972_2795.JPEG,1.57184601353637e-07
6,cornet_z_sl,random,V1,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n04560804/n04560804_15520.JPEG,1.5570655164651385e-07
7,cornet_z_sl,random,V1,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n03598930/n03598930_5628.JPEG,1.5240719712337087e-07
8,cornet_z_sl,random,V1,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n000292/0058_01.jpg,1.4805508353505715e-07
9,cornet_z_sl,random,V1,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n03733805/n03733805_5441.JPEG,1.4748544890182643e-07
