,model_arch,train_type,layer,image,pred
0,cornet_z_sl,vggface_oneobject,pIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n000604/0045_02.jpg,9.168011718666435e-08
1,cornet_z_sl,vggface_oneobject,pIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n000444/0011_01.jpg,9.024751438135735e-08
2,cornet_z_sl,vggface_oneobject,pIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n000285/0309_01.jpg,8.907669041785637e-08
3,cornet_z_sl,vggface_oneobject,pIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n000661/0363_01.jpg,8.835627093476566e-08
4,cornet_z_sl,vggface_oneobject,pIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n000495/0151_03.jpg,8.799127718788481e-08
5,cornet_z_sl,vggface_oneobject,pIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n000630/0321_01.jpg,8.796668858804187e-08
6,cornet_z_sl,vggface_oneobject,pIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n000417/0455_01.jpg,8.77794487115816e-08
7,cornet_z_sl,vggface_oneobject,pIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n000145/0268_01.jpg,8.707030898722879e-08
8,cornet_z_sl,vggface_oneobject,pIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n000505/0168_01.jpg,8.705238861131839e-08
9,cornet_z_sl,vggface_oneobject,pIT,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n000340/0141_01.jpg,8.700219353593327e-08
