,model_arch,train_type,layer,image,pred
0,cornet_z_sl,imagenet_noface,V2,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n03494278/n03494278_63962.JPEG,1.6614315454207023e-07
1,cornet_z_sl,imagenet_noface,V2,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n000549/0186_01.jpg,1.6360543004994483e-07
2,cornet_z_sl,imagenet_noface,V2,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n04153751/n04153751_6233.JPEG,1.614585340002767e-07
3,cornet_z_sl,imagenet_noface,V2,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n000551/0509_02.jpg,1.5709888361285417e-07
4,cornet_z_sl,imagenet_noface,V2,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n03935335/n03935335_1109.JPEG,1.570871432107714e-07
5,cornet_z_sl,imagenet_noface,V2,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n03063599/n03063599_1823.JPEG,1.5624011610410625e-07
6,cornet_z_sl,imagenet_noface,V2,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n04554684/n04554684_39897.JPEG,1.5466854673814044e-07
7,cornet_z_sl,imagenet_noface,V2,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n07742313/n07742313_19874.JPEG,1.5416116443889347e-07
8,cornet_z_sl,imagenet_noface,V2,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n02841315/n02841315_40556.JPEG,1.5413759602367062e-07
9,cornet_z_sl,imagenet_noface,V2,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n12267677/n12267677_22806.JPEG,1.5336731198146863e-07
